id,color_image,thermal_image,hotspot_id,hotspot_type,species_id,species_confidence,fog,thermal_x,thermal_y,color_left,color_top,color_right,color_bottom,updated_left,updated_top,updated_right,updated_bottom,updated,status
-1,CHESS2016_N94S_FL12_S__20160421223530.284GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_S__20160421223530.284GMT_THERM-16BIT.PNG,78407.0,Duplicate,Ringed Seal,Likely,No,217,454,2081,3895,2593,4407,2295,4159,2335,4224,True,none
-1,CHESS2016_N94S_FL12_S__20160421223539.106GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_S__20160421223538.353GMT_THERM-16BIT.PNG,78409.0,Animal,Ringed Seal,100%,No,144,35,872,2512,1384,3024,1114,2757,1145,2822,True,none
-1,CHESS2016_N94S_FL12_S__20160421223752.747GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_S__20160421223752.747GMT_THERM-16BIT.PNG,78410.0,Animal,Ringed Seal,100%,No,199,175,1834,1065,2346,1577,2063,1299,2100,1364,True,none
-1,CHESS2016_N94S_FL12_S__20160421223824.189GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_S__20160421223823.210GMT_THERM-16BIT.PNG,78411.0,Animal,Ringed Seal,100%,No,344,34,2923,3953,3435,4465,3155,4193,3191,4264,True,none
-1,CHESS2016_N94S_FL12_S__20160421223833.735GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_S__20160421223833.735GMT_THERM-16BIT.PNG,78413.0,Animal,Ringed Seal,100%,No,259,118,2415,571,2927,1083,2646,807,2697,857,True,none
-1,CHESS2016_N94S_FL12_S__20160421224015.697GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_S__20160421224015.697GMT_THERM-16BIT.PNG,78414.0,Animal,Ringed Seal,100%,No,238,108,2211,513,2723,1025,2427,729,2458,792,True,none
-1,CHESS2016_N94S_FL12_S__20160421224016.454GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_S__20160421224016.454GMT_THERM-16BIT.PNG,78415.0,Duplicate,Ringed Seal,100%,No,206,397,1863,3532,2375,4044,2103,3755,2138,3823,True,none
-1,CHESS2016_N94S_FL12_S__20160421224139.771GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_S__20160421224139.771GMT_THERM-16BIT.PNG,78416.0,Animal,Ringed Seal,100%,No,265,215,2429,1631,2941,2143,2660,1866,2709,1920,True,none
-1,CHESS2016_N94S_FL12_S__20160421224204.842GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_S__20160421224203.831GMT_THERM-16BIT.PNG,78418.0,Animal,Ringed Seal,100%,No,109,16,498,3460,1010,3972,731,3729,783,3777,True,none
-1,CHESS2016_N94S_FL12_S__20160421224204.842GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_S__20160421224204.842GMT_THERM-16BIT.PNG,78420.0,Animal,Ringed Seal,Likely,No,56,127,324,542,836,1054,533,770,577,810,True,none
-1,CHESS2016_N94S_FL12_S__20160421224207.444GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_S__20160421224207.444GMT_THERM-16BIT.PNG,78421.0,Animal,Ringed Seal,Likely,No,37,123,63,760,575,1272,295,1005,364,1038,True,none
-1,CHESS2016_N94S_FL12_S__20160421224237.322GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_S__20160421224237.322GMT_THERM-16BIT.PNG,78422.0,Animal,Ringed Seal,100%,No,269,382,2560,3068,3072,3580,2765,3324,2821,3373,True,none
-1,CHESS2016_N94S_FL12_S__20160421224251.110GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_S__20160421224251.110GMT_THERM-16BIT.PNG,78423.0,Animal,Ringed Seal,100%,No,320,306,3068,2603,3580,3115,3281,2835,3341,2863,True,none
-1,CHESS2016_N94S_FL12_S__20160421224336.432GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_S__20160421224336.432GMT_THERM-16BIT.PNG,78424.0,Animal,Ringed Seal,100%,No,479,127,4708,571,5220,1083,4938,818,4978,886,True,none
-1,CHESS2016_N94S_FL12_S__20160421224337.216GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_S__20160421224337.216GMT_THERM-16BIT.PNG,78425.0,Duplicate,Ringed Seal,100%,No,444,437,4345,3794,4857,4306,4607,4091,4652,4154,True,none
-1,CHESS2016_N94S_FL12_S__20160421224541.891GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_S__20160421224541.891GMT_THERM-16BIT.PNG,78427.0,Animal,Ringed Seal,100%,No,306,375,2896,3320,3408,3832,3128,3526,3165,3611,True,none
-1,CHESS2016_N94S_FL12_S__20160421224547.247GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_S__20160421224547.247GMT_THERM-16BIT.PNG,78428.0,Animal,Ringed Seal,100%,No,193,45,1616,-140,2128,372,1893,96,1957,153,True,none
-1,CHESS2016_N94S_FL12_S__20160421224641.163GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_S__20160421224641.163GMT_THERM-16BIT.PNG,78429.0,Animal,Ringed Seal,Likely,No,298,207,2760,1596,3272,2108,2985,1835,3051,1881,True,none
-1,CHESS2016_N94S_FL12_S__20160421224942.039GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_S__20160421224942.039GMT_THERM-16BIT.PNG,78431.0,Animal,Ringed Seal,100%,No,131,403,1094,3619,1606,4131,1334,3832,1380,3885,True,none
-1,CHESS2016_N94S_FL12_S__20160421225236.220GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_S__20160421225236.220GMT_THERM-16BIT.PNG,78432.0,Animal,Ringed Seal,100%,No,399,365,3910,3126,4422,3638,4158,3308,4201,3378,True,none
-1,CHESS2016_N94S_FL12_S__20160421225601.660GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_S__20160421225601.660GMT_THERM-16BIT.PNG,78433.0,Animal,Ringed Seal,100%,No,39,262,92,2298,604,2810,342,2550,373,2617,True,none
-1,CHESS2016_N94S_FL12_S__20160421225709.894GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_S__20160421225709.894GMT_THERM-16BIT.PNG,78434.0,Animal,Ringed Seal,100%,No,21,291,-68,2589,444,3101,138,2853,185,2889,True,none
-1,CHESS2016_N94S_FL12_S__20160421225734.065GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_S__20160421225734.065GMT_THERM-16BIT.PNG,78436.0,Animal,Ringed Seal,100%,No,362,146,3489,963,4001,1475,3733,1141,3761,1195,True,none
-1,CHESS2016_N94S_FL12_S__20160421230003.102GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_S__20160421230003.102GMT_THERM-16BIT.PNG,78437.0,Animal,Ringed Seal,100%,No,38,100,498,324,1010,836,754,599,791,652,True,none
-1,CHESS2016_N94S_FL12_S__20160421230015.230GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_S__20160421230015.230GMT_THERM-16BIT.PNG,78438.0,Animal,Ringed Seal,100%,No,265,378,2269,3155,2781,3667,2473,3367,2520,3445,True,none
-1,CHESS2016_N94S_FL12_S__20160421230025.560GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_S__20160421230025.560GMT_THERM-16BIT.PNG,78439.0,Animal,Ringed Seal,100%,No,80,127,571,745,1083,1257,804,972,862,1021,True,none
-1,CHESS2016_N94S_FL12_S__20160421230029.635GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_S__20160421230029.635GMT_THERM-16BIT.PNG,78440.0,Animal,Ringed Seal,100%,No,191,160,1442,919,1954,1431,1703,1134,1751,1187,True,none
-1,CHESS2016_N94S_FL12_S__20160421230127.996GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_S__20160421230127.996GMT_THERM-16BIT.PNG,78442.0,Animal,Ringed Seal,100%,No,200,194,1776,1152,2288,1664,2009,1429,2051,1467,True,none
-1,CHESS2016_N94S_FL12_S__20160421230348.645GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_S__20160421230348.645GMT_THERM-16BIT.PNG,78443.0,Animal,Ringed Seal,100%,No,563,220,5492,1761,6004,2273,5716,1992,5759,2067,True,none
-1,CHESS2016_N94S_FL12_S__20160421230403.378GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_S__20160421230402.503GMT_THERM-16BIT.PNG,78444.0,Animal,Ringed Seal,100%,No,384,22,3619,2502,4131,3014,3880,2714,3914,2784,True,none
-1,CHESS2016_N94S_FL12_S__20160421230628.581GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_S__20160421230628.581GMT_THERM-16BIT.PNG,78445.0,Animal,Ringed Seal,Likely,No,246,173,2256,1088,2768,1600,2487,1311,2522,1385,True,none
-1,CHESS2016_N94S_FL12_S__20160421231407.365GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_S__20160421231407.365GMT_THERM-16BIT.PNG,78446.0,Animal,Ringed Seal,100%,No,516,332,5115,2777,5627,3289,5339,3034,5406,3106,True,none
-1,CHESS2016_N94S_FL12_S__20160421231407.365GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_S__20160421231407.365GMT_THERM-16BIT.PNG,78447.0,Animal,Ringed Seal,100%,No,261,194,2473,1427,2985,1939,2672,1673,2734,1706,True,none
-1,CHESS2016_N94S_FL12_S__20160421231730.074GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_S__20160421231730.074GMT_THERM-16BIT.PNG,78448.0,Animal,Ringed Seal,100%,No,412,138,3997,847,4509,1359,4260,1074,4309,1128,True,none
-1,CHESS2016_N94S_FL12_S__20160421231730.871GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_S__20160421231730.871GMT_THERM-16BIT.PNG,78449.0,Duplicate,Ringed Seal,100%,No,364,425,3532,3866,4044,4378,3779,4097,3823,4150,True,none
-1,CHESS2016_N94S_FL12_S__20160421231735.024GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_S__20160421231735.024GMT_THERM-16BIT.PNG,78450.0,Animal,Ringed Seal,100%,No,53,112,310,527,822,1039,536,763,565,833,True,none
-1,CHESS2016_N94S_FL12_S__20160421231902.463GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_S__20160421231902.463GMT_THERM-16BIT.PNG,78451.0,Animal,Ringed Seal,100%,No,140,284,1268,2008,1780,2520,1497,2251,1547,2313,True,none
-1,CHESS2016_N94S_FL12_S__20160421231914.643GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_S__20160421231914.643GMT_THERM-16BIT.PNG,78452.0,Animal,Ringed Seal,100%,No,191,253,1747,2095,2259,2607,1893,2299,1956,2339,True,none
-1,CHESS2016_N94S_FL12_S__20160421232625.527GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_S__20160421232625.527GMT_THERM-16BIT.PNG,78454.0,Animal,Ringed Seal,100%,No,44,47,63,48,575,560,315,260,366,314,True,none
-1,CHESS2016_N94S_FL12_S__20160421233301.830GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_S__20160421233301.830GMT_THERM-16BIT.PNG,78455.0,Animal,Bearded Seal,100%,No,457,249,4345,1994,4857,2506,4559,2216,4638,2300,True,none
-1,CHESS2016_N94S_FL12_S__20160421233420.069GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_S__20160421233420.069GMT_THERM-16BIT.PNG,78456.0,Animal,Ringed Seal,Likely,No,192,213,1582,1622,2094,2134,1806,1855,1888,1889,True,none
-1,CHESS2016_N94S_FL12_S__20160421233729.884GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_S__20160421233729.884GMT_THERM-16BIT.PNG,78457.0,Animal,Ringed Seal,100%,No,355,359,3227,2923,3739,3435,3492,3156,3552,3211,True,none
-1,CHESS2016_N94S_FL12_S__20160421233927.099GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_S__20160421233927.099GMT_THERM-16BIT.PNG,78458.0,Duplicate,Ringed Seal,100%,No,374,121,3504,944,4016,1456,3716,1188,3789,1231,True,none
-1,CHESS2016_N94S_FL12_S__20160421233927.871GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_S__20160421233927.871GMT_THERM-16BIT.PNG,78459.0,Animal,Ringed Seal,100%,No,393,412,3704,3732,4216,4244,3933,3980,4002,4017,True,none
-1,CHESS2016_N94S_FL12_S__20160421234054.200GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_S__20160421234054.200GMT_THERM-16BIT.PNG,78461.0,Duplicate,Ringed Seal,100%,No,372,43,3451,-191,3963,321,3672,39,3742,96,True,none
-1,CHESS2016_N94S_FL12_S__20160421234055.309GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_S__20160421234055.309GMT_THERM-16BIT.PNG,78462.0,Animal,Ringed Seal,100%,No,397,422,3696,3444,4208,3956,3928,3698,4001,3758,True,none
-1,CHESS2016_N94S_FL12_S__20160421234142.776GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_S__20160421234142.776GMT_THERM-16BIT.PNG,78463.0,Animal,Ringed Seal,100%,No,413,133,3852,789,4364,1301,4093,986,4147,1041,True,none
-1,CHESS2016_N94S_FL12_S__20160421234200.527GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_S__20160421234200.527GMT_THERM-16BIT.PNG,78466.0,Animal,Ringed Seal,100%,No,549,245,5303,1994,5815,2506,5530,2227,5575,2283,True,none
-1,CHESS2016_N94S_FL12_S__20160421234200.527GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_S__20160421234200.527GMT_THERM-16BIT.PNG,78467.0,Animal,Ringed Seal,100%,No,484,224,4607,1790,5119,2302,4844,2032,4896,2076,True,none
-1,CHESS2016_N94S_FL12_S__20160421234202.353GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_S__20160421234202.353GMT_THERM-16BIT.PNG,78468.0,Animal,Ringed Seal,100%,No,285,128,2502,774,3014,1286,2745,982,2781,1039,True,none
-1,CHESS2016_N94S_FL12_S__20160421234301.200GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_S__20160421234301.200GMT_THERM-16BIT.PNG,78469.0,Animal,Ringed Seal,100%,No,449,152,4255,1048,4767,1560,4500,1291,4564,1342,True,none
-1,CHESS2016_N94S_FL12_S__20160421234305.355GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_S__20160421234305.355GMT_THERM-16BIT.PNG,78470.0,Animal,Ringed Seal,Likely,No,286,63,2574,-97,3086,415,2819,143,2874,202,True,none
-1,CHESS2016_N94S_FL12_S__20160421234406.981GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_S__20160421234406.981GMT_THERM-16BIT.PNG,78472.0,Animal,Ringed Seal,Likely,No,604,447,5938,4054,6450,4566,6167,4269,6210,4344,True,none
-1,CHESS2016_N94S_FL12_S__20160421234934.165GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_S__20160421234935.016GMT_THERM-16BIT.PNG,78473.0,Animal,Ringed Seal,100%,No,552,464,5500,1352,6012,1864,5725,1597,5775,1628,True,none
-1,CHESS2016_N94S_FL12_S__20160421235112.694GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_S__20160421235112.694GMT_THERM-16BIT.PNG,78474.0,Animal,Bearded Seal,100%,No,126,152,949,1213,1461,1725,1175,1437,1216,1529,True,none
-1,CHESS2016_N94S_FL12_S__20160422004624.987GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_S__20160422004625.442GMT_THERM-16BIT.PNG,78494.0,Animal,Ringed Seal,100%,No,17,505,-184,2937,328,3449,55,3161,97,3187,True,none
-1,CHESS2016_N94S_FL12_S__20160422004900.558GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_S__20160422004900.558GMT_THERM-16BIT.PNG,78495.0,Animal,Ringed Seal,Likely,No,333,72,3140,223,3652,735,3359,518,3409,558,True,none
-1,CHESS2016_N94S_FL12_S__20160422004915.221GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_S__20160422004915.221GMT_THERM-16BIT.PNG,78496.0,Animal,Ringed Seal,100%,No,456,342,4447,2836,4959,3348,4647,3077,4710,3122,True,none
-1,CHESS2016_N94S_FL12_S__20160422005639.278GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_S__20160422005639.278GMT_THERM-16BIT.PNG,78498.0,Animal,Ringed Seal,100%,No,511,296,4994,2424,5506,2936,5228,2663,5278,2701,True,none
-1,CHESS2016_N94S_FL12_S__20160422005726.159GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_S__20160422005726.159GMT_THERM-16BIT.PNG,78499.0,Animal,Bearded Seal,100%,No,601,199,5899,1544,6411,2056,6139,1792,6200,1890,True,none
-1,CHESS2016_N94S_FL12_S__20160422010243.824GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_S__20160422010243.824GMT_THERM-16BIT.PNG,78500.0,Animal,Bearded Seal,100%,No,236,189,2083,1439,2595,1951,2366,1699,2405,1769,True,none
-1,CHESS2016_N94S_FL12_S__20160422010245.635GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_S__20160422010245.635GMT_THERM-16BIT.PNG,78501.0,Animal,Bearded Seal,100%,No,538,157,5289,1210,5801,1722,5494,1431,5600,1501,True,none
-1,CHESS2016_N94S_FL12_S__20160422010337.773GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_S__20160422010336.966GMT_THERM-16BIT.PNG,78502.0,Animal,Ringed Seal,Likely,No,199,11,1636,1910,2148,2422,1859,2155,1908,2184,True,none
-1,CHESS2016_N94S_FL12_S__20160422011158.040GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_S__20160422011158.040GMT_THERM-16BIT.PNG,78505.0,Animal,Ringed Seal,100%,No,35,259,60,2112,572,2624,282,2359,333,2389,True,none
-1,CHESS2016_N94S_FL12_S__20160422011208.970GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_S__20160422011208.970GMT_THERM-16BIT.PNG,78506.0,Animal,Ringed Seal,Likely,No,41,65,48,266,560,778,305,484,353,542,True,none
-1,CHESS2016_N94S_FL12_S__20160422011252.784GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_S__20160422011252.784GMT_THERM-16BIT.PNG,78509.0,Animal,Bearded Seal,100%,No,48,120,-47,690,465,1202,207,896,252,997,True,none
-1,CHESS2016_N94S_FL12_S__20160422011432.287GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_S__20160422011432.287GMT_THERM-16BIT.PNG,78510.0,Animal,Bearded Seal,100%,No,574,79,5637,556,6149,1068,5842,777,5923,889,True,none
-1,CHESS2016_N94S_FL12_S__20160422011433.237GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_S__20160422011433.237GMT_THERM-16BIT.PNG,78511.0,Animal,Bearded Seal,100%,No,211,139,1867,1084,2379,1596,2067,1309,2182,1372,True,none
-1,CHESS2016_N94S_FL12_S__20160422011439.358GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_S__20160422011439.358GMT_THERM-16BIT.PNG,78513.0,Animal,Bearded Seal,100%,No,51,108,223,658,735,1170,429,886,513,945,True,none
-1,CHESS2016_N94S_FL12_S__20160422011457.925GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_S__20160422011457.925GMT_THERM-16BIT.PNG,78514.0,Animal,Ringed Seal,100%,No,302,35,2806,-111,3318,401,3028,132,3072,184,True,none
-1,CHESS2016_N94S_FL12_S__20160422011522.136GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_S__20160422011522.136GMT_THERM-16BIT.PNG,78515.0,Animal,Ringed Seal,100%,No,320,127,2981,1050,3493,1562,3206,1250,3249,1313,True,none
-1,CHESS2016_N94S_FL12_S__20160422011716.692GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_S__20160422011716.692GMT_THERM-16BIT.PNG,78517.0,Animal,Ringed Seal,100%,No,217,409,1906,3692,2418,4204,2147,3937,2210,3966,True,none
-1,CHESS2016_N94S_FL12_S__20160422011819.653GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_S__20160422011819.653GMT_THERM-16BIT.PNG,78518.0,Animal,Ringed Seal,100%,No,201,142,1760,872,2272,1384,2006,1132,2053,1182,True,none
-1,CHESS2016_N94S_FL12_S__20160422011902.326GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_S__20160422011902.326GMT_THERM-16BIT.PNG,78519.0,Animal,Ringed Seal,Likely,No,581,196,5536,135,6048,647,5813,364,5869,423,True,none
-1,CHESS2016_N94S_FL12_S__20160422011903.097GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_S__20160422011903.097GMT_THERM-16BIT.PNG,78520.0,Animal,Ringed Seal,100%,No,75,181,397,1253,909,1765,603,1498,686,1539,True,none
-1,CHESS2016_N94S_FL12_S__20160422012000.365GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_S__20160422012000.365GMT_THERM-16BIT.PNG,78522.0,Animal,Ringed Seal,100%,No,394,344,3961,3007,4473,3519,4203,3227,4229,3273,True,none
-1,CHESS2016_N94S_FL12_S__20160422012023.640GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_S__20160422012024.340GMT_THERM-16BIT.PNG,78524.0,Animal,Ringed Seal,Likely,No,556,492,5289,1065,5801,1577,5542,1306,5572,1365,True,none
-1,CHESS2016_N94S_FL12_S__20160422012204.735GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_S__20160422012204.735GMT_THERM-16BIT.PNG,78525.0,Animal,Ringed Seal,100%,No,493,328,4754,2784,5266,3296,4994,3001,5030,3059,True,none
-1,CHESS2016_N94S_FL12_S__20160422012213.704GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_S__20160422012213.704GMT_THERM-16BIT.PNG,78526.0,Animal,Ringed Seal,Likely,No,351,118,3286,730,3798,1242,3542,983,3573,1010,True,none
-1,CHESS2016_N94S_FL12_S__20160422012315.121GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_S__20160422012315.121GMT_THERM-16BIT.PNG,78527.0,Duplicate,Ringed Seal,100%,No,548,92,5390,411,5902,923,5602,648,5662,688,True,none
-1,CHESS2016_N94S_FL12_S__20160422012316.131GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_S__20160422012316.131GMT_THERM-16BIT.PNG,78528.0,Animal,Ringed Seal,100%,No,515,437,5129,3881,5641,4393,5335,4122,5406,4169,True,none
-1,CHESS2016_N94S_FL12_S__20160422012500.349GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_S__20160422012500.349GMT_THERM-16BIT.PNG,78529.0,Animal,Ringed Seal,Likely,No,349,131,3242,842,3754,1354,3487,1074,3540,1123,True,none
-1,CHESS2016_N94S_FL12_S__20160422012527.960GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_S__20160422012527.960GMT_THERM-16BIT.PNG,78530.0,Animal,Ringed Seal,Likely,No,506,179,4911,1282,5423,1794,5129,1557,5198,1604,True,none
-1,CHESS2016_N94S_FL12_S__20160422012529.764GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_S__20160422012529.764GMT_THERM-16BIT.PNG,78531.0,Duplicate,Ringed Seal,100%,No,37,102,19,731,531,1243,268,978,320,1020,True,none
-1,CHESS2016_N94S_FL12_S__20160422012530.805GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_S__20160422012530.805GMT_THERM-16BIT.PNG,78532.0,Animal,Ringed Seal,100%,No,26,426,-111,3791,401,4303,152,4051,205,4086,True,none
-1,CHESS2016_N94S_FL12_S__20160422012536.746GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_S__20160422012536.746GMT_THERM-16BIT.PNG,78533.0,Animal,Ringed Seal,100%,No,488,289,4744,2368,5256,2880,4987,2598,5040,2651,True,none
-1,CHESS2016_N94S_FL12_S__20160422013031.447GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_S__20160422013031.447GMT_THERM-16BIT.PNG,78535.0,Animal,Ringed Seal,100%,No,269,210,2458,1732,2970,2244,2694,1947,2757,1988,True,none
-1,CHESS2016_N94S_FL12_S__20160422013113.230GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_S__20160422013113.230GMT_THERM-16BIT.PNG,78537.0,Animal,Bearded Seal,100%,No,37,133,61,877,573,1389,293,1081,352,1179,True,none
-1,CHESS2016_N94S_FL12_S__20160422013143.389GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_S__20160422013143.389GMT_THERM-16BIT.PNG,78538.0,Animal,Ringed Seal,Likely,No,486,65,4694,106,5206,618,4933,348,4976,414,True,none
-1,CHESS2016_N94S_FL12_S__20160422013205.352GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_S__20160422013205.352GMT_THERM-16BIT.PNG,78539.0,Animal,Ringed Seal,100%,No,542,199,5303,1573,5815,2085,5539,1812,5580,1893,True,none
-1,CHESS2016_N94S_FL12_S__20160422013232.215GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_S__20160422013232.215GMT_THERM-16BIT.PNG,78540.0,Duplicate,Ringed Seal,100%,No,259,28,2400,-169,2912,343,2626,5,2662,71,True,none
-1,CHESS2016_N94S_FL12_S__20160422013233.175GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_S__20160422013233.175GMT_THERM-16BIT.PNG,78541.0,Animal,Ringed Seal,100%,No,251,348,2284,2937,2796,3449,2513,3212,2550,3275,True,none
-1,CHESS2016_N94S_FL12_S__20160422013428.078GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_S__20160422013428.078GMT_THERM-16BIT.PNG,78542.0,Animal,Ringed Seal,100%,No,280,210,2603,1689,3115,2201,2851,1936,2903,1968,True,none
-1,CHESS2016_N94S_FL12_S__20160422013502.828GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_S__20160422013502.828GMT_THERM-16BIT.PNG,78544.0,Animal,Ringed Seal,100%,No,262,56,2371,223,2883,735,2594,444,2698,522,True,none
-1,CHESS2016_N94S_FL12_S__20160422013502.828GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_S__20160422013502.828GMT_THERM-16BIT.PNG,78545.0,Animal,Ringed Seal,100%,No,430,308,4127,2777,4639,3289,4370,3017,4433,3072,True,none
-1,CHESS2016_N94S_FL12_S__20160422013541.311GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_S__20160422013541.311GMT_THERM-16BIT.PNG,78546.0,Animal,Ringed Seal,Likely,No,363,207,3454,1659,3966,2171,3684,1903,3736,1949,True,none
-1,CHESS2016_N94S_FL12_S__20160422013606.042GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_S__20160422013606.042GMT_THERM-16BIT.PNG,78547.0,Duplicate,Ringed Seal,100%,No,42,144,121,1050,633,1562,337,1319,394,1358,True,none
-1,CHESS2016_N94S_FL12_S__20160422013607.071GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_S__20160422013607.071GMT_THERM-16BIT.PNG,78548.0,Animal,Ringed Seal,100%,No,25,434,-82,3924,430,4436,145,4160,203,4206,True,none
-1,CHESS2016_N94S_FL12_S__20160422013821.759GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_S__20160422013821.759GMT_THERM-16BIT.PNG,78549.0,Animal,Ringed Seal,100%,No,34,240,63,2023,575,2535,278,2225,324,2300,True,none
